sku,ean,sku_manufacturer,brand,mm_category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,width,width_unit,height,height_unit,length,length_unit,weight,weight_unit,volume,DisplayWeight,parent_sku,parent_title
S7155406,8710364044849,S7155406,Autres,20763,"Fresa Dremel 7105 Ø 4,4 mm","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Fresa Dremel 7105 Ø 4,4 mm</b> al miglior prezzo.<br><br><p>La <b>fresa per fresatrice Dremel 7105</b> è un accessorio progettato per lavori precisi e dettagliati su diverse superfici. Questa fresa dal diametro <b>4,4 mm</b> è rivestita con particelle di <b>diamante</b>, garantendo un <b>taglio ad alta precisione</b> e una durata superiore su materiali duri e abrasivi. Il suo design consente di usarla sia per <b>incidere e scolpire</b> con grande finezza, sia per ritocchi e finiture su legno, ceramica, vetro, giada, pietre semipreziose e acciaio temprato, tra altri materiali difficili da lavorare. La combinazione delle dimensioni compatte e del rivestimento diamantato ottimizza la maneggevolezza e l’efficacia in compiti che richiedono controllo estremo e risultati impeccabili, essenziali per artigiani, gioiellieri e professionisti del lavoro di precisione. Questa confezione include due punte identiche, facilitando un uso continuo senza interruzioni per usura immediata. Grazie alla reputazione e qualità del marchio Dremel, questa fresa garantisce prestazioni stabili e resistenti in molteplici applicazioni di fresatura decorativa e funzionale. In sintesi, la fresa Dremel 7105 rappresenta una soluzione tecnica adatta a chi cerca precisione, durata e versatilità in utensili di fresatura specializzati.</p><br><br><ul><li>Uso consigliato: <ul><li>Incisione e scultura</li><li>Legno</li><li>Ceramica</li></ul></li><li>Caratteristiche: Taglio diamante</li><li>Colore: Argentato</li><li>Tipo: Fresa</li><li>Diametro: Ø 4,4 mm</li></ul>",https://cdnbigbuy.com/images/8710364044849_S7155406_P00.jpg,https://cdnbigbuy.com/images/8710364044849_R00.jpg,https://cdnbigbuy.com/images/8710364044849_S7155406_P10.jpg,https://cdnbigbuy.com/images/8710364044849_S7155406_P20.jpg,,56.21,1,1,1,1,Generale,5#7,5.0,cm,1.2,cm,10.0,cm,0.01,kg,60.0,0.01,S7155406,"Fresa Dremel 7105 Ø 4,4 mm"
S7155408,8710364008629,S7155408,Autres,20763,"Fresa Dremel 9903 Ø 3,2 mm","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Fresa Dremel 9903 Ø 3,2 mm</b> al miglior prezzo.<br><br><ul><li>Uso consigliato: <ul><li>Incisione e scultura</li><li>Metallo</li><li>Plastica</li><li>Legno</li></ul></li><li>Colore: Argentato</li><li>Tipo: Fresa</li><li>Materiale: <ul><li>Tungsteno</li><li>Carbonio</li></ul></li><li>Tipo di punte: Conica</li><li>Diametro: Ø 3,2 mm</li></ul>",https://cdnbigbuy.com/images/8710364008629_S7155408_P00.jpg,https://cdnbigbuy.com/images/8710364008629_R00.jpg,https://cdnbigbuy.com/images/8710364008629_S7155408_P10.jpg,https://cdnbigbuy.com/images/8710364008629_S7155408_P20.jpg,,40.12,1,1,2,1,Generale,5#7,5.0,cm,2.0,cm,10.0,cm,0.01,kg,100.0,0.01,S7155408,"Fresa Dremel 9903 Ø 3,2 mm"
S7167686,8710364042883,S7167686,Autres,20763,Disco diamantato Dremel S545 Ø 38 mm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Disco diamantato Dremel S545 Ø 38 mm</b> al miglior prezzo.<br><br><ul><li>Tipo: Disco da taglio</li><li>Uso consigliato: <ul><li>Ceramica</li><li>Porcellana</li></ul></li><li>Tipo di ancoraggio: Ez Speedclick</li><li>Diametro: Ø 38 mm</li></ul>",https://cdnbigbuy.com/images/8710364042883_S7167686_P00.jpg,https://cdnbigbuy.com/images/8710364042883_S7167686_P10.jpg,https://cdnbigbuy.com/images/8710364042883_R10.jpg,https://cdnbigbuy.com/images/8710364042883_S7167686_P20.jpg,,54.58,1,1,10,1,Generale,5#7,5.0,cm,2.0,cm,10.0,cm,0.01,kg,100.0,0.01,S7167686,Disco diamantato Dremel S545 Ø 38 mm
S7167689,8710364044764,S7167689,Autres,20763,"Fresa Dremel 105 Ø 0,8 mm (3 Unità)","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Fresa Dremel 105 Ø 0,8 mm (3 Unità)</b> al miglior prezzo.<br><br><p>Il <b>modello 105</b> di <b>Dremel</b> è un set di <b>frese per fresatrice</b> progettato appositamente per <b>incidere e scolpire</b> con alta precisione su diversi materiali. Questo kit include tre frese realizzate in <b>acciaio resistente con finitura argentata</b>, con un diametro di lavoro di <b>Ø 0,8 mm</b>, ideali per lavori dettagliati e fini. La struttura in <b>materiale grigio metallico</b> garantisce durata e prestazioni costanti durante l’uso. Queste frese sono adatte per intagliare, incidere e scolpire su <b>legno</b>, <b>fibra di vetro</b>, <b>plastica</b> e <b>metalli morbidi</b>, offrendo versatilità per professionisti e appassionati di fai-da-te o modellismo che richiedono precisione millimetrica. La combinazione delle dimensioni ridotte e della qualità permette un controllo estremo nel lavoro, ottenendo finiture pulite e definite. Il design specifico per fresatrici facilita la manipolazione e l’adattamento a diversi modelli di utensili rotativi, assicurando compatibilità e prestazioni ottimali. Questo set rappresenta una soluzione tecnica efficace per chi cerca strumenti specializzati e durevoli per incisione o scultura manuale. In sintesi, il <b>Dremel 105</b> è una scelta affidabile per lavori minuziosi che richiedono precisione e resistenza in utensili da taglio e intaglio.</p><br><br><ul><li>Uso consigliato: <ul><li>Incisione e scultura</li><li>Legno</li></ul></li><li>Colore: Argentato</li><li>Tipo: Fresa</li><li>Tipo di punte: Rotonda</li><li>Unità: 3 Unità</li><li>Diametro: Ø 0,8 mm</li></ul>",https://cdnbigbuy.com/images/8710364044764_S7167689_P00.jpg,https://cdnbigbuy.com/images/8710364044764_S7167689_P10.jpg,https://cdnbigbuy.com/images/8710364044764_S7167689_P20.jpg,https://cdnbigbuy.com/images/8710364044764_S7167689_P30.jpg,,37.93,1,1,1,1,Generale,5#7,5.0,cm,1.5,cm,10.0,cm,0.01,kg,75.0,0.01,S7167689,"Fresa Dremel 105 Ø 0,8 mm (3 Unità)"
S7153081,3283491220141,S7153081,Autres,20763,Olio di motore MECAFER 122014 Compressore d'Aria 1 L,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Olio di motore MECAFER 122014 Compressore d'Aria 1 L</b> al miglior prezzo.<br><br><p>Il <b>olio motore MECAFER modello 122014</b> è un prodotto appositamente studiato per la manutenzione e la lubrificazione di compressori d’aria, offrendo prestazioni ottimali in questi impianti industriali. È confezionato in un contenitore da <b>1 litro</b> di colore <b>grigio</b> e corrisponde a una formulazione specifica per compressori con classificazione <b>ISO VG100</b>, che garantisce una viscosità adeguata per operare in condizioni impegnative. Questo olio protegge efficacemente le parti mobili dall’usura, dalla corrosione e dalla formazione di depositi, contribuendo a prolungare la vita utile del compressore e a mantenere la sua efficienza operativa. Inoltre, la sua composizione assicura una lubrificazione stabile a diverse temperature, fondamentale per il corretto funzionamento dei sistemi di aria compressa industriali e professionali che richiedono un olio affidabile e di qualità. La specializzazione di questo prodotto per compressori garantisce maggiore compatibilità e prestazioni, distinguendolo dagli oli motore standard che non offrono le stesse proprietà specifiche per questi apparecchi. MECAFER, marchio riconosciuto nel settore degli utensili e prodotti per la manutenzione, supporta la qualità e l’idoneità di questo olio per le applicazioni specifiche dei compressori d’aria. In sintesi, il MECAFER 122014 è un olio tecnico formulato per soddisfare le esigenze operative dei compressori, assicurando protezione, durata e prestazioni costanti nei sistemi industriali.</p><br><br><ul><li>Adatto per: Compressore d'Aria</li><li>Tipo: Olio del motore</li><li>Capacità: 1 L</li></ul>",https://cdnbigbuy.com/images/3283491220141_S7153081_P00.jpg,,,,,45.0,1,1,5,1,Generale,5#7,18.0,cm,16.5,cm,12.6,cm,3.63,kg,3742.2,3.63,S7153081,Olio di motore MECAFER 122014 Compressore d'Aria 1 L
S7108977,4004025081286,S7108977,Autres,20763,Kit per Cleaning & Storage Wagner 2354639 Pistola per verniciatura 6 Pezzi,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Kit per Cleaning & Storage Wagner 2354639 Pistola per verniciatura 6 Pezzi</b> al miglior prezzo.<br><br><p>Il <b>set di pulizia</b> per pistola a spruzzo <b>Wagner modello 2354639</b> è un kit professionale progettato per mantenere in condizioni ottimali gli strumenti di verniciatura, facilitandone la manutenzione e prolungandone la durata. Con un <b>colore bianco</b> caratteristico dei suoi componenti, questo set include un sistema completo di pulizia composto da <b>due spazzole e tre mini spazzole</b>, appositamente progettate per raggiungere e pulire ogni dettaglio e angolo della pistola, eliminando con precisione residui di vernice e sporco accumulato. Inoltre, comprende un pratico <b>barattolo di grasso</b> destinato alla lubrificazione delle guarnizioni della pistola, preservandone la tenuta e il corretto funzionamento durante l’uso continuativo. La sua composizione consente una manutenzione accurata ed efficace, ideale per professionisti o appassionati che necessitano che l’attrezzatura sia sempre pronta per prestazioni ottimali. Questo kit unisce funzionalità e struttura adatta alle esigenze specifiche della manutenzione delle pistole a spruzzo, garantendo risultati costanti e cura preventiva. In sintesi, il set di pulizia Wagner offre una soluzione completa e precisa per la conservazione e il buon stato delle pistole a spruzzo, contribuendo a un rendimento efficiente e duraturo.</p><br><br><ul><li>Adatto per: Pistola per verniciatura</li><li>Tipo: Kit per Cleaning & Storage</li><li>Numero di pezzi: 6 Pezzi</li><li>Include: <ul><li>Grasso</li><li>Set di pennelli</li></ul></li></ul>",https://cdnbigbuy.com/images/4004025081286_R00.jpg,https://cdnbigbuy.com/images/4004025081286_S7108977_P00.jpg,,,,40.09,1,1,2,1,Generale,5#7,13.5,cm,1.5,cm,10.0,cm,0.05,kg,202.5,0.05,S7108977,Kit per Cleaning & Storage Wagner 2354639 Pistola per verniciatura 6 Pezzi
S7178662,3165140743310,S7178662,Autres,20763,Taglia piastrelle e mattonelle BOSCH PTC 640 30 x 99 x 29 cm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Taglia piastrelle e mattonelle BOSCH PTC 640 30 x 99 x 29 cm</b> al miglior prezzo.<br><br><ul><li>Uso consigliato: Mattonella e piastrella</li><li>Colore: Argentato</li><li>Include: Disco da taglio</li><li>Materiale: Titanio</li><li>Tipo: <ul><li>Manuale</li><li>Taglia piastrelle e mattonelle</li></ul></li><li>Profondità: 20 mm</li><li>Dimensioni di taglio: <ul><li>45 cm</li><li>64 cm</li></ul></li><li>Dimensioni appross.: 30 x 99 x 29 cm</li></ul>",https://cdnbigbuy.com/images/3165140743310_S7178662_P00.jpg,https://cdnbigbuy.com/images/3165140743310_S7178662_P00.jpg,https://cdnbigbuy.com/images/3165140743310_S7178662_P10.jpg,https://cdnbigbuy.com/images/3165140743310_S7178662_P30.jpg,https://cdnbigbuy.com/images/3165140743310_S7178662_P20.jpg,364.91,1,1,2,1,Generale,5#7,31.5,cm,28.3,cm,102.4,cm,11.52,kg,91284.48,11.52,S7178662,Taglia piastrelle e mattonelle BOSCH PTC 640 30 x 99 x 29 cm
S7108280,3148510535968,S7108280,Autres,20763,Calibro Facom 2520.00pb,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Calibro Facom 2520.00pb</b> al miglior prezzo.<br><br><p>Il <b>calibro modello 2520.00pb di Facom</b> è uno strumento di misura preciso progettato per offrire versatilità in diverse applicazioni grazie alla sua capacità di effettuare letture di <b>misure interne, esterne e di profondità</b>. Realizzato in <b>acciaio metallico argentato e grigio</b>, questo calibro unisce resistenza e durata, risultando adatto per ambienti di lavoro esigenti dove sono richiesti accuratezza e affidabilità. La sua costruzione in <b>materiale metallico di alta qualità</b> garantisce una gestione robusta e una lunga durata, mentre il design facilita la presa delle misure con comfort ergonomico e senza sforzi eccessivi. Questo modello Facom dispone di un sistema scorrevole che permette di regolare facilmente la posizione delle ganasce, assicurando una lettura chiara e precisa per diversi tipi di elementi, da pezzi piccoli a componenti con misure interne complesse. Inoltre, la finitura in <b>colore argentato e grigio</b> conferisce un aspetto professionale e una buona resistenza alla corrosione. Grazie alla sua funzionalità completa, questo calibro è uno strumento ideale sia per uso tecnico-industriale sia per officine meccaniche e applicazioni in ingegneria o controllo qualità. Il calibro Facom 2520.00pb rappresenta una soluzione pratica e affidabile per utenti che richiedono precisione ed efficienza nelle operazioni di misura.</p><br><br><ul><li>Colore: Argentato</li><li>Tipo: Calibro</li><li>Uso consigliato: Interno/Esterno</li></ul>",https://cdnbigbuy.com/images/3148510535968_S7108280_P00.jpg,,,,,109.28,1,1,1,1,Generale,5#7,6.4,cm,1.6,cm,38.6,cm,0.21,kg,395.26,0.21,S7108280,Calibro Facom 2520.00pb
S7120448,8710364044825,S7120448,Autres,20763,"Fresa Dremel 113 Cilindrica Ø 1,6 mm (3 Unità)","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Fresa Dremel 113 Cilindrica Ø 1,6 mm (3 Unità)</b> al miglior prezzo.<br><br><ul><li>Uso consigliato: <ul><li>Incisione e scultura</li><li>Legno</li></ul></li><li>Colore: Argentato</li><li>Tipo: Fresa</li><li>Tipo di punte: Cilindrica</li><li>Unità: 3 Unità</li><li>Diametro: Ø 1,6 mm</li></ul>",https://cdnbigbuy.com/images/8710364044825_S7120448_P00.jpg,https://cdnbigbuy.com/images/8710364044825_S7120448_P20.jpg,https://cdnbigbuy.com/images/8710364044825_S7120448_P30.jpg,https://cdnbigbuy.com/images/8710364044825_S7120448_P10.jpg,,36.47,1,1,1,1,Generale,5#7,5.0,cm,1.2,cm,10.0,cm,0.01,kg,60.0,0.01,S7120448,"Fresa Dremel 113 Cilindrica Ø 1,6 mm (3 Unità)"
S7155413,8710364037117,S7155413,Autres,20763,Disco abrasivo Dremel 512S Ø 25 mm (2 Unità),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Disco abrasivo Dremel 512S Ø 25 mm (2 Unità)</b> al miglior prezzo.<br><br><ul><li>Tipo di ancoraggio: Ez Speedclick</li><li>Adatto per: Multi-utensile</li><li>Unità: 2 Unità</li><li>Diametro: Ø 25 mm</li><li>Uso consigliato: <ul><li>Metallo</li><li>Legno</li><li>Cristallo</li></ul></li><li>Grano: 320 g</li></ul>",https://cdnbigbuy.com/images/8710364037117_S7155413_P00.jpg,https://cdnbigbuy.com/images/8710364037117_I00.jpg,https://cdnbigbuy.com/images/8710364037117_S7155413_P10.jpg,https://cdnbigbuy.com/images/8710364037117_S7155413_P20.jpg,,32.31,1,1,2,1,Generale,5#7,5.0,cm,4.0,cm,10.0,cm,0.01,kg,200.0,0.01,S7155413,Disco abrasivo Dremel 512S Ø 25 mm (2 Unità)
S7141928,3253561139765,S7141928,Autres,20763,Set Chiavi Allen Stanley 1-13-976 - 9 9 Pezzi,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Set Chiavi Allen Stanley 1-13-976 - 9 9 Pezzi</b> al miglior prezzo.<br><br><ul><li>Tipo: Set Chiavi Allen</li><li>Dimensione: 1,5 - 10 mm</li><li>Forma: Sferico</li><li>Numero di pezzi: 9 Pezzi</li></ul>",https://cdnbigbuy.com/images/3253561139765_S7141928_P00.jpg,,,,,45.83,1,1,1,1,Generale,5#7,19.0,cm,4.0,cm,10.0,cm,0.34,kg,760.0,0.34,S7141928,Set Chiavi Allen Stanley 1-13-976 - 9 9 Pezzi
S7143328,3431541505070,S7143328,Autres,20763,Forbicine Forbici taglia lamiera Fartools,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Forbicine Forbici taglia lamiera Fartools</b> al miglior prezzo.<br><br><p>Le <b>forbici tagliabanda</b> del marchio <b>Fartools</b> sono uno strumento essenziale per lavori di taglio precisi su lamiera metallica, grazie al loro design robusto e funzionale. Queste forbici presentano una combinazione distintiva di <b>colori giallo e nero</b>, che ne facilita l’identificazione rapida nell’area di lavoro. Realizzate con materiali metallici ad alta resistenza, la loro struttura garantisce durata e prestazioni costanti anche in condizioni impegnative. Si distinguono per la capacità di taglio nella parte anteriore, che consente maggiore precisione nella lavorazione di lamine sottili di metallo, facilitando tagli dritti e puliti senza danneggiare il materiale. Il design ergonomico offre una presa confortevole e sicura, migliorando il controllo durante l’uso prolungato e riducendo l’affaticamento dell’operatore. Le forbici Fartools sono ideali per professionisti e appassionati che necessitano di uno strumento affidabile per lavori di carpenteria metallica, idraulica o fai-da-te, permettendo una manipolazione efficiente e sicura del metallo. In sintesi, queste <b>forbici tagliabanda</b> offrono un equilibrio tra resistenza, precisione e comfort, affermandosi come una scelta pratica per ogni officina o kit di attrezzi.</p><br><br><ul><li>Colore: <ul><li>Giallo</li><li>Nero</li></ul></li><li>Tipo: Forbicine Forbici taglia lamiera</li></ul>",https://cdnbigbuy.com/images/3431541505070_S7143328_P0_WBG0.jpg,,,,,38.38,1,1,2,1,Generale,5#7,5.4,cm,1.0,cm,30.0,cm,0.42,kg,162.0,0.42,S7143328,Forbicine Forbici taglia lamiera Fartools
S7142005,3431541108868,S7142005,Autres,20763,Spazzola abrasiva Fartools 110886 Nylon,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Spazzola abrasiva Fartools 110886 Nylon</b> al miglior prezzo.<br><br><ul><li>Tipo: Spazzola abrasiva</li><li>Colore: Rosso</li><li>Compatibile: <ul><li>REX120C</li><li>REX 200</li></ul></li><li>Materiale: Nylon</li></ul>",https://cdnbigbuy.com/images/3431541108868_S7142005_P00.jpg,https://cdnbigbuy.com/images/3431541108868_S7142005_P10.jpg,,,,96.19,1,1,2,1,Generale,5#7,12.8,cm,12.8,cm,11.4,cm,0.9,kg,1867.78,0.9,S7142005,Spazzola abrasiva Fartools 110886 Nylon
S7162538,3431541165311,S7162538,Autres,20763,Taglia piastrelle e mattonelle Fartools,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Taglia piastrelle e mattonelle Fartools</b> al miglior prezzo.<br><br><p>Il <b>tagliapiastrelle e piastrelle Fartools</b> è uno strumento pratico e resistente progettato per facilitare il taglio preciso di materiali ceramici, ideale sia per professionisti che per appassionati del fai-da-te. Questo modello, pur senza un numero di riferimento specifico, si distingue per il suo elegante <b>colore nero</b> che si adatta facilmente a qualsiasi ambiente di lavoro. Realizzato con materiali durevoli, incorpora parti in <b>gomma</b> che garantiscono una presa sicura e ammortizzazione durante la manipolazione, aumentando il controllo e il comfort nel taglio. Il suo design consente di lavorare con <b>piastrelle e mattonelle</b> di varie dimensioni, facilitando tagli dritti e puliti che assicurano una finitura professionale. Grazie alla sua struttura solida e pensata per usi ripetuti, è una soluzione efficiente e affidabile per installazioni e riparazioni. In sintesi, le <b>pinze per tagliare piastrelle Fartools</b> offrono la combinazione giusta di precisione, robustezza ed ergonomia per chi cerca strumenti versatili e funzionali per lavorare con materiali ceramici.</p><br><br><ul><li>Uso consigliato: Mattonella e piastrella</li><li>Tipo: Taglia piastrelle e mattonelle</li><li>Colore: Nero</li><li>Tipo di manico: Caucciù</li></ul>",https://cdnbigbuy.com/images/3431541165311_S7162538_P00.jpg,https://cdnbigbuy.com/images/3431541165311_S7162538_P00.jpg,,,,38.07,1,1,1,1,Generale,5#7,9.2,cm,6.9,cm,30.2,cm,0.52,kg,1917.1,0.52,S7162538,Taglia piastrelle e mattonelle Fartools
S7120528,3165140730112,S7120528,Autres,20763,Spazzola abrasiva BOSCH PRR 250 ES/Texoro 120 g,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Spazzola abrasiva BOSCH PRR 250 ES/Texoro 120 g</b> al miglior prezzo.<br><br><ul><li>Uso consigliato: <ul><li>Levigatura</li><li>Lucidatura</li></ul></li><li>Tipo: Spazzola abrasiva</li><li>Grano: 120 g</li></ul>",https://cdnbigbuy.com/images/3165140730112_S7120528_P00.jpg,https://cdnbigbuy.com/images/3165140730112_R10.jpg,https://cdnbigbuy.com/images/3165140730112_S7120528_P10.jpg,https://cdnbigbuy.com/images/3165140730112_S7120528_P20.jpg,,34.38,1,1,5,1,Generale,5#7,3.4,cm,8.5,cm,6.3,cm,0.03,kg,182.07,0.03,S7120528,Spazzola abrasiva BOSCH PRR 250 ES/Texoro 120 g
S7120410,3431541108936,S7120410,Autres,20763,Spazzola Abrasiva Fartools Ø 80 mm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Spazzola Abrasiva Fartools Ø 80 mm</b> al miglior prezzo.<br><br><ul><li>Uso consigliato: <ul><li>Levigatura</li><li>Lucidatura</li><li>Metallo</li><li>Legno</li></ul></li><li>Tipo: Spazzola Abrasiva</li><li>Colore: rouge</li><li>Diametro: Ø 80 mm</li><li>Compatibile: REX80</li></ul>",https://cdnbigbuy.com/images/3431541108936_S7120410_P00.jpg,https://cdnbigbuy.com/images/3431541108936_S7120410_P20.jpg,,,,49.99,1,1,2,1,Generale,5#7,8.8,cm,11.0,cm,8.6,cm,0.46,kg,832.48,0.46,S7120410,Spazzola Abrasiva Fartools Ø 80 mm
S7120409,3431541108912,S7120409,Autres,20763,Spazzola Abrasiva Fartools Ottone Ø 80 mm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Spazzola Abrasiva Fartools Ottone Ø 80 mm</b> al miglior prezzo.<br><br><p>Il <b>spazzolino abrasivo</b> del marchio <b>Fartools</b> è uno strumento specializzato progettato per il trattamento delle superfici e la preparazione dei materiali. Questa spazzola è composta da <b>filo di ottone da 0,3 mm di spessore</b>, con un diametro di <b>80 mm</b> e una lunghezza di <b>100 mm</b>, che le conferiscono resistenza e durata adeguate per lavori impegnativi. La sua funzione principale è quella di sverniciare e sgrassare diverse superfici come legno, metallo o pietra, sia su superfici piane che su aree con geometrie complesse, grazie alla flessibilità e adattabilità del materiale con cui è realizzata. L’uso del filo di ottone consente una finitura delicata che evita danni o graffi profondi sui materiali trattati, risultando ideale per processi di levigatura e lucidatura fine. Inoltre, questa spazzola abrasiva è compatibile con il rinnovatore compatto <b>FARTOOLS REX80</b>, facilitandone l’integrazione con altri strumenti dello stesso sistema e aumentando l’efficienza nei lavori di restauro o manutenzione. La combinazione delle sue caratteristiche tecniche garantisce prestazioni ottimali per professionisti e appassionati che richiedono precisione nella finitura e rapidità nell’eliminazione di impurità o strati superficiali. In definitiva, questa spazzola rappresenta una soluzione affidabile e versatile all’interno del catalogo di accessori per la cura e preparazione dei materiali.</p><br><br><ul><li>Uso consigliato: <ul><li>Levigatura</li><li>Lucidatura</li><li>Metallo</li><li>Legno</li><li>Pietra</li></ul></li><li>Tipo: Spazzola Abrasiva</li><li>Materiale: Ottone</li><li>Diametro: Ø 80 mm</li><li>Compatibile: REX80</li></ul>",https://cdnbigbuy.com/images/3431541108912_S7120409_P00.jpg,https://cdnbigbuy.com/images/3431541108912_S7120409_P20.jpg,,,,57.56,1,1,1,1,Generale,5#7,8.4,cm,11.2,cm,8.8,cm,0.64,kg,827.9,0.64,S7120409,Spazzola Abrasiva Fartools Ottone Ø 80 mm
S7143367,3253562152893,S7143367,Autres,20763,Sega a mano Stanley JetCut 2-15-289,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Sega a mano Stanley JetCut 2-15-289</b> al miglior prezzo.<br><br><ul><li>Colore: <ul><li>Giallo</li><li>Nero</li></ul></li><li>Uso consigliato: Legno</li><li>Dimensioni appross.: 55 cm</li></ul>",https://cdnbigbuy.com/images/3253562152893_S7143367_P00.jpg,https://cdnbigbuy.com/images/3253562152893_I60.jpg,,,,56.39,1,1,5,1,Generale,5#7,14.0,cm,66.0,cm,2.0,cm,0.5,kg,1848.0,0.5,S7143367,Sega a mano Stanley JetCut 2-15-289
S0451809,8421446001239,S0451809,Autres,20763,Scala pieghevole Altipesa ULTRALIGHT 123,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Scala pieghevole Altipesa ULTRALIGHT 123</b> al miglior prezzo.<br><br><ul><li>Materiale: Alluminio</li><li>Caratteristiche: 3 Gradini</li></ul>",https://cdnbigbuy.com/images/8421446001239_S0451809_P00.jpg,,,,,49.72,1,1,9,1,Generale,5#7,63.3,cm,62.5,cm,26.0,cm,3.45,kg,102862.5,3.45,S0451809,Scala pieghevole Altipesa ULTRALIGHT 123
S7108088,3253561431104,S7108088,Autres,20763,Livello di Schiuma Stanley STHT1-43110 Magnetico Alluminio 40 cm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Livello di Schiuma Stanley STHT1-43110 Magnetico Alluminio 40 cm</b> al miglior prezzo.<br><br><p>Il <b>livello a bolla STHT1-43110</b> del prestigioso marchio Stanley è uno strumento progettato per offrire precisione e durata nei lavori di livellamento e misurazione. Questo <b>livello tubolare magnetico</b> classico da 40 cm si distingue per il suo <b>corpo in alluminio resistente</b>, che garantisce una struttura robusta e leggera allo stesso tempo, facilitandone l’uso in ambienti professionali e domestici. La sua <b>base magnetica dotata di due magneti</b> permette di fissarlo saldamente su superfici metalliche, offrendo stabilità e comodità durante l’utilizzo senza doverlo tenere costantemente in mano. È dotato di <b>puntali antiurto</b>, che proteggono le zone più vulnerabili da urti o cadute accidentali, aumentando così la durata. Inoltre, il livello incorpora una livella orizzontale e una verticale per misurazioni doppie e precise, con una <b>precisione orizzontale di ±0,5 mm per metro</b> e una <b>precisione verticale di 1 mm per metro</b>, garantendo risultati affidabili in diverse applicazioni. Il design in <b>colore grigio</b> conferisce un aspetto sobrio e professionale, mentre l’inclusione della tecnologia magnetica e la qualità Stanley ne confermano la praticità, resistenza e alte prestazioni. Questo livello tubolare è una scelta adatta per professionisti dell’edilizia, della falegnameria e del fai-da-te che necessitano di misurazioni precise e uno strumento affidabile.</p><br><br><ul><li>Caratteristiche: <ul><li>Magnetico</li><li>Resistente agli urti</li></ul></li><li>Materiale: Alluminio</li><li>Forma: Tubolare</li><li>Precisione: +/- 0,5mm/m</li><li>Posizioni: 2 Posizioni</li><li>Dimensioni appross.: 40 cm</li></ul>",https://cdnbigbuy.com/images/3253561431104_S7108088_P00.jpg,https://cdnbigbuy.com/images/3253561431104_S7108088_P30.jpg,https://cdnbigbuy.com/images/3253561431104_I20.jpg,https://cdnbigbuy.com/images/3253561431104_S7108088_P10.jpg,https://cdnbigbuy.com/images/3253561431104_S7108088_P20.jpg,48.13,1,1,2,1,Generale,5#7,38.8,cm,4.0,cm,2.0,cm,0.16,kg,310.4,0.16,S7108088,Livello di Schiuma Stanley STHT1-43110 Magnetico Alluminio 40 cm
